Name,Class,Variant,Role,PV,Type,Size,Move,Short,ShortMin,Medium,MediumMin,Long,LongMin,Extreme,ExtremeMin,Threshold,Overheat,Armor,Structure,Specials,ImageURL,Star League (2571 - 2780),Early Succession War (2781 - 2900),Late Succession War - LosTech (2901 - 3019),Late Succession War - Renaissance (3020 - 3049),Clan Invasion (3050 - 3061),Civil War (3062 - 3067),Jihad (3068 - 3085),Early Republic (3086 - 3100),Late Republic (3101 - 3130),Dark Ages (3131 - 3150),ilClan (3151 - 9999)
Batu D,Batu,D,Fire-Support,38,AF,1,9a,4,False,4,False,3,False,0,False,2,0,5,5,"BOMB1,ENE,FUEL12,REAR1/1/-/-,SPC,VSTOL",https://i.ibb.co/58sRvj3/batu-3055u.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Wolf","Clan Jade Falcon, Clan Wolf, Escorpión Imperio","Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Clan Wolf (in Exile), Escorpión Imperio, Rasalhague Dominion","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Sea Fox, Clan Wolf, Escorpión Imperio, Rasalhague Dominion","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Sea Fox, Clan Wolf, Escorpión Imperio, Rasalhague Dominion, Scorpion Empire","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Star League (Clan Wolf), Wolf Empire"
Batu E,Batu,E,Fast Dogfighter,32,AF,1,9a,3,False,3,False,0,False,0,False,2,0,5,5,"BOMB1,FUEL12,REAR0*/0*/-,SPC,VSTOL",https://i.ibb.co/58sRvj3/batu-3055u.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Jade Falcon, Clan Wolf","Clan Jade Falcon, Clan Wolf, Escorpión Imperio","Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Clan Wolf (in Exile), Escorpión Imperio, Rasalhague Dominion","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Sea Fox, Clan Wolf, Escorpión Imperio, Rasalhague Dominion","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Sea Fox, Clan Wolf, Escorpión Imperio, Rasalhague Dominion, Scorpion Empire","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Star League (Clan Wolf), Wolf Empire"
Batu Prime,Batu,Prime,Fast Dogfighter,40,AF,1,9a,5,False,5,False,2,False,2,False,2,0,5,5,"BOMB1,ENE,FUEL12,REAR1/1/-,/-SPC,VSTOL",https://i.ibb.co/58sRvj3/batu-3055u.png,Unknown,Unknown,"Clan Fire Mandrill, Clan Jade Falcon, Clan Steel Viper, Clan Wolf","Clan Fire Mandrill, Clan Jade Falcon, Clan Steel Viper, Clan Wolf","Clan Burrock, Clan Diamond Shark, Clan Fire Mandrill, Clan Ghost Bear, Clan Goliath Scorpion, Clan Hell's Horses, Clan Ice Hellion, Clan Jade Falcon, Clan Nova Cat, Clan Smoke Jaguar, Clan Star Adder, Clan Steel Viper, Clan Wolf, Clan Wolf (in Exile)","Clan Diamond Shark, Clan Fire Mandrill, Clan Ghost Bear, Clan Goliath Scorpion, Clan Hell's Horses, Clan Ice Hellion, Clan Jade Falcon, Clan Nova Cat, Clan Star Adder, Clan Steel Viper, Clan Wolf, Clan Wolf (in Exile)","Clan Burrock, Clan Coyote, Clan Diamond Shark, Clan Fire Mandrill, Clan Ghost Bear, Clan Goliath Scorpion, Clan Hell's Horses, Clan Ice Hellion, Clan Jade Falcon, Clan Nova Cat, Clan Star Adder, Clan Steel Viper, Clan Stone Lion, Clan Wolf, Clan Wolf (in Exile), Escorpión Imperio, Society","Clan Diamond Shark, Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Wolf, Clan Wolf (in Exile), Escorpión Imperio, Rasalhague Dominion","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Sea Fox, Clan Wolf, Escorpión Imperio, Rasalhague Dominion","Clan Hell's Horses, Clan Jade Falcon, Clan Nova Cat, Clan Sea Fox, Clan Wolf, Escorpión Imperio, Rasalhague Dominion, Scorpion Empire","Alyina Mercantile League, Clan Hell's Horses, Clan Jade Falcon, Clan Protectorate, Clan Sea Fox, Rasalhague Dominion, Scorpion Empire, Star League (Clan Jade Falcon), Star League (Clan Wolf), Wolf Empire"
Batu Z,Batu,Z,Fast Dogfighter,50,AF,1,9a,6,False,5,False,2,False,2,False,2,0,5,5,"BOMB1,ECM,FUEL12,NOVA,PNT1,PRB,RCN,REAR(1/1/-),SPC,VSTOL",https://i.ibb.co/58sRvj3/batu-3055u.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Coyote, Society",Unknown,Unknown,Unknown,Unknown
Dragonfly MM-1,Dragonfly,MM-1,Attack,25,AF,1,5a,3,False,3,False,0,False,0,False,1,0,3,3,"BOMB1,ENE,FUEL16,SPC,VSTOL",https://i.ibb.co/ZfM2D2d/dragonfly-hrw.png,Magistracy of Canopus,Magistracy of Canopus,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Dragonfly MM-2,Dragonfly,MM-2,Attack,29,AF,2,5a,4,False,4,False,0,False,0,False,1,0,3,3,"BOMB2,ENE,SPC,VSTOL",https://i.ibb.co/ZfM2D2d/dragonfly-hrw.png,Magistracy of Canopus,Magistracy of Canopus,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Issus  ,Issus, ,Fast Dogfighter,34,AF,1,8a,4,False,4,False,2,False,2,False,1,0,3,4,"BOMB1,FUEL16,PNT1,SPC,VSTOL",https://i.ibb.co/SJ7RFwb/issus-3067.png,,,,,,,,,,,
Issus (Erika),Issus,(Erika),Fast Dogfighter,35,AF,1,8a,4,False,4,False,2,False,2,False,2,0,4,4,"BOMB1,FUEL20,PNT1,SPC,VSTOL",https://i.ibb.co/SJ7RFwb/issus-3067.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Ghost Bear, Unique","Clan Ghost Bear, Unique","Rasalhague Dominion, Unique",Extinct,Extinct,Extinct
Issus 2,Issus,2,Fast Dogfighter,34,AF,1,8a,5,False,4,False,1,False,1,False,1,0,3,4,"BOMB1,FUEL16,PNT1,SPC,VSTOL",https://i.ibb.co/SJ7RFwb/issus-3067.png,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Snow Raven,Clan Snow Raven,Raven Alliance,Raven Alliance,Raven Alliance,Raven Alliance
Issus 3,Issus,3,Fast Dogfighter,30,AF,1,8a,3,False,3,False,1,False,1,False,1,0,3,4,"BOMB1,ENE,FUEL28,RCN,SPC,VSTOL",https://i.ibb.co/SJ7RFwb/issus-3067.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Clan Snow Raven,Raven Alliance,Raven Alliance,Raven Alliance,Raven Alliance
Rogue RGU-133E,Rogue,RGU-133E,Attack,25,AF,1,7a,2,False,2,False,2,False,0,False,1,0,3,4,"BOMB1,FUEL20,REAR1/1/-/-,SPC,VSTOL",https://i.ibb.co/ZfY9p8Q/rogue-3050u.png,"Inner Sphere General, Mercenary, Periphery General, Star League General","Clan Cloud Cobra, Clan Sea Fox, ComStar, Inner Sphere General, Mercenary, Periphery General, Star League in Exile",ComStar,ComStar,"ComStar, Word of Blake","ComStar, Word of Blake","ComStar, Word of Blake",Extinct,Extinct,Extinct,Extinct
Rogue RGU-133Eb,Rogue,RGU-133Eb,Fast Dogfighter,27,AF,1,7a,2,False,3,False,2,False,0,False,1,0,3,4,"BOMB1,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/ZfY9p8Q/rogue-3050u.png,"Capellan Confederation, Rim Worlds Republic - Terran Corps, Star League Regular, Star League Royal","Capellan Confederation, Free Worlds League, HW Clan General, Star League in Exile",HW Clan General,HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","HW Clan General, IS Clan General, Society",Extinct,Extinct,Extinct,Extinct
Rogue RGU-133F,Rogue,RGU-133F,Fast Dogfighter,27,AF,1,7a,3,False,3,False,0,False,0,False,1,0,3,4,"BOMB1,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/ZfY9p8Q/rogue-3050u.png,"Capellan Confederation, Rim Worlds Republic - Home Guard, Rim Worlds Republic - Terran Corps, Star League General, Taurian Concordat","Capellan Confederation, Clan Cloud Cobra, Clan Sea Fox, ComStar, Star League in Exile, Taurian Concordat",ComStar,ComStar,"ComStar, Word of Blake","ComStar, Word of Blake","ComStar, Word of Blake",Extinct,Extinct,Extinct,Extinct
Rogue RGU-133L,Rogue,RGU-133L,Fast Dogfighter,26,AF,1,7a,3,False,3,False,0,False,0,False,1,0,3,4,"BOMB1,ENE,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/ZfY9p8Q/rogue-3050u.png,"Capellan Confederation, Draconis Combine, Federated Suns, Free Worlds League, Magistracy of Canopus, Outworlds Alliance","Capellan Confederation, Draconis Combine, Federated Suns, Free Worlds League, Magistracy of Canopus, Outworlds Alliance",ComStar,ComStar,"ComStar, Word of Blake","ComStar, Word of Blake","ComStar, Word of Blake",Extinct,Extinct,Extinct,Extinct
Rogue RGU-133LP,Rogue,RGU-133LP,Fast Dogfighter,26,AF,1,7a,3,False,3,False,0,False,0,False,1,0,3,4,"BOMB1,ENE,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/ZfY9p8Q/rogue-3050u.png,Unknown,Unknown,Unknown,Unknown,ComStar,ComStar,ComStar,Extinct,Extinct,Extinct,Extinct
Rogue RGU-133P,Rogue,RGU-133P,Fire-Support,26,AF,1,7a,2,False,2,False,2,False,0,False,1,0,3,4,"BOMB1,ENE,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/ZfY9p8Q/rogue-3050u.png,Unknown,Lyran Commonwealth,Lyran Commonwealth,Lyran Commonwealth,Lyran Commonwealth,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Sai S-3,Sai,S-3,Fast Dogfighter,29,AF,1,8a,3,False,3,False,0,False,0,False,2,0,4,4,"BOMB1,ENE,FUEL20,SPC,VSTOL",https://i.ibb.co/7nczJdp/sai-3039.png,Unknown,Unknown,Unknown,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Extinct,Extinct,Extinct
Sai S-4,Sai,S-4,Fast Dogfighter,30,AF,1,8a,3,False,3,False,1,False,0,False,2,0,4,4,"BOMB1,FUEL20,SPC,VSTOL",https://i.ibb.co/7nczJdp/sai-3039.png,Unknown,Unknown,Unknown,Unknown,"Draconis Combine, Federated Commonwealth, Federated Suns, Free Rasalhague Republic","Draconis Combine, Federated Commonwealth, Federated Suns, Free Rasalhague Republic","Draconis Combine, Federated Suns, Free Rasalhague Republic","Draconis Combine, Republic of the Sphere","Draconis Combine, Republic of the Sphere","Draconis Combine, Republic of the Sphere",Draconis Combine
Sai S-4C,Sai,S-4C,Fast Dogfighter,37,AF,1,8a,5,False,5,False,2,False,0,False,2,0,4,4,"BOMB1,FUEL20,SPC,VSTOL",https://i.ibb.co/7nczJdp/sai-3039.png,Unknown,Unknown,Unknown,Unknown,"Clan Diamond Shark, Clan Nova Cat, Clan Smoke Jaguar, Clan Wolf, Clan Wolf (in Exile)","Clan Diamond Shark, Clan Nova Cat, Clan Wolf, Clan Wolf (in Exile), Draconis Combine","Clan Diamond Shark, Clan Nova Cat, Clan Wolf, Clan Wolf (in Exile), Draconis Combine","Clan Nova Cat, Draconis Combine, Republic of the Sphere","Clan Nova Cat, Draconis Combine, Republic of the Sphere","Clan Nova Cat, Draconis Combine, Republic of the Sphere","Clan Protectorate, Draconis Combine"
Sai S-4X,Sai,S-4X,Fast Dogfighter,30,AF,1,8a,3,False,3,False,1,False,0,False,2,0,4,4,"BOMB1,ENE,FUEL20,SPC,VSTOL",https://i.ibb.co/7nczJdp/sai-3039.png,Unknown,Unknown,Unknown,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Extinct,Extinct,Extinct,Extinct
Sai S-7,Sai,S-7,Fast Dogfighter,29,AF,1,8a,3,False,3,False,0,False,0,False,2,0,4,4,"BOMB1,FUEL24,SPC,VSTOL",https://i.ibb.co/7nczJdp/sai-3039.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Nova Cat, Draconis Combine","Clan Nova Cat, Draconis Combine","Draconis Combine, Republic of the Sphere","Draconis Combine, Republic of the Sphere","Draconis Combine, Republic of the Sphere",Draconis Combine
Sai S-8,Sai,S-8,Fast Dogfighter,32,AF,1,8a,3,False,3,False,1,False,0,False,2,0,5,4,"BOMB1,ENE,FUEL24,SPC,VSTOL",https://i.ibb.co/7nczJdp/sai-3039.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Draconis Combine,"Draconis Combine, Republic of the Sphere","Draconis Combine, Republic of the Sphere","Draconis Combine, Republic of the Sphere",Draconis Combine
Sternensturm STM-O,Sternensturm,STM-O,Interceptor,42,AF,1,10a,4,False,4,False,0,False,0,False,3,0,8,5,"BOMB1,FUEL16,SPC,VSTOL",https://i.ibb.co/N7t7fkZ/sternensturm-3150.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Kell Hounds, Lyran Commonwealth","Kell Hounds, Lyran Commonwealth","Kell Hounds, Lyran Commonwealth","Kell Hounds, Lyran Commonwealth, Tamar Pact, Vesper Marches"
Sternensturm STM-OA,Sternensturm,STM-OA,Interceptor,34,AF,1,10a,1,False,1,False,1,False,0,False,3,0,8,5,"BOMB1,ENE,FUEL16,SPC,VSTOL",https://i.ibb.co/N7t7fkZ/sternensturm-3150.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Kell Hounds, Lyran Commonwealth","Kell Hounds, Lyran Commonwealth","Kell Hounds, Lyran Commonwealth","Kell Hounds, Lyran Commonwealth, Tamar Pact, Vesper Marches"
Sternensturm STM-OB,Sternensturm,STM-OB,Interceptor,43,AF,1,10a,2,False,2,False,0,False,0,False,3,0,8,5,"BOMB1,ECM,FUEL16,PNT2,PRB,RCN,SPC,VSTOL",https://i.ibb.co/N7t7fkZ/sternensturm-3150.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Kell Hounds, Lyran Commonwealth","Kell Hounds, Lyran Commonwealth","Kell Hounds, Lyran Commonwealth","Kell Hounds, Lyran Commonwealth, Tamar Pact, Vesper Marches"
Yùn Y-2,Yùn,Y-2,Attack,30,AF,1,5a,3,False,3,False,0,False,0,False,2,0,5,3,"BOMB1,ECM,FUEL20,IT4,SPC,STL,VSTOL",https://i.ibb.co/DKqpcj2/yun-3150.jpg,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Capellan Confederation, Magistracy of Canopus","Capellan Confederation, Magistracy of Canopus","Capellan Confederation, Magistracy of Canopus"
Dagger DAR4-XP,Dagger,DAR4-XP,Fast Dogfighter,37,AF,1,8a,3,False,3,False,0,False,0,False,3,0,8,4,"BOMB1,ENE,FUEL20,SPC,VSTOL",https://i.ibb.co/g3VZ9nQ/dagger-3067.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Suns, Unique","Federated Suns, Unique","Federated Suns, Unique","Federated Suns, Unique","Federated Suns, Unique"
Dagger DARO-1,Dagger,DARO-1,Fast Dogfighter,39,AF,1,7a,4,False,4,False,0,False,0,False,3,0,8,4,"BOMB1,FUEL20,SPC,VSTOL",https://i.ibb.co/g3VZ9nQ/dagger-3067.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Federated Suns","Federated Suns, Word of Blake",Federated Suns,"Federated Suns, Mercenary","Federated Suns, Mercenary","Federated Suns, Mercenary, Taurian Concordat"
Dagger DARO-1A,Dagger,DARO-1A,Fast Dogfighter,36,AF,1,7a,3,False,3,False,0,False,0,False,3,0,8,4,"BOMB1,ENE,FUEL20,SPC,VSTOL",https://i.ibb.co/g3VZ9nQ/dagger-3067.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Federated Suns","Federated Suns, Word of Blake",Federated Suns,"Federated Suns, Mercenary","Federated Suns, Mercenary","Federated Suns, Mercenary, Taurian Concordat"
Dagger DARO-1B,Dagger,DARO-1B,Fast Dogfighter,37,AF,1,7a,3,False,3,False,1,False,0,False,3,0,8,4,"BOMB1,FLK1/1/1,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/g3VZ9nQ/dagger-3067.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Federated Suns","Federated Suns, Word of Blake",Federated Suns,"Federated Suns, Mercenary","Federated Suns, Mercenary","Federated Suns, Mercenary, Taurian Concordat"
Dagger DARO-1C,Dagger,DARO-1C,Fast Dogfighter,38,AF,1,7a,3,False,3,False,2,False,0,False,3,0,8,4,"BOMB1,ENE,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/g3VZ9nQ/dagger-3067.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Suns, Word of Blake",Federated Suns,"Federated Suns, Mercenary","Federated Suns, Mercenary","Federated Suns, Mercenary, Taurian Concordat"
Dagger DARO-1D,Dagger,DARO-1D,Fast Dogfighter,47,AF,1,7a,5,False,5,False,0,False,0,False,3,0,8,4,"BOMB1,ECM,ENE,FUEL20,PRB,RCN,SPC,VSTOL",https://i.ibb.co/g3VZ9nQ/dagger-3067.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Suns, Word of Blake",Federated Suns,"Federated Suns, Mercenary","Federated Suns, Mercenary","Federated Suns, Mercenary, Taurian Concordat"
Firebird FR-1,Firebird,FR-1,Attack,19,AF,1,5a,1,False,2,False,2,False,0,True,1,0,1,3,"BOMB1,FUEL12,SPC,VSTOL",https://i.ibb.co/bN9CHhN/firebird-edaw.png,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Heavy Strike Fighter Bat Hawk,Heavy Strike Fighter,Bat Hawk,Attack,18,CF,1,5a,2,False,2,False,0,False,0,False,1,0,1,3,"ATMO,BOMB1,EE,VSTOL",https://i.ibb.co/C628kKY/heavy-strike-fighter-3039.png,Unknown,Unknown,Taurian Concordat,Taurian Concordat,Taurian Concordat,"Capellan Confederation, Magistracy of Canopus, Taurian Concordat","Calderon Protectorate, Capellan Confederation, Fronc Reaches, Magistracy of Canopus, Taurian Concordat","Calderon Protectorate, Capellan Confederation, Fronc Reaches, Magistracy of Canopus, Taurian Concordat","Calderon Protectorate, Capellan Confederation, Fronc Reaches, Magistracy of Canopus, Taurian Concordat","Calderon Protectorate, Capellan Confederation, Free Worlds League (Duchy of Andurien), Fronc Reaches, Magistracy of Canopus, Taurian Concordat","Calderon Protectorate, Capellan Confederation, Free Worlds League (Duchy of Andurien), Fronc Reaches, Magistracy of Canopus, Taurian Concordat"
Heavy Strike Fighter Inseki,Heavy Strike Fighter,Inseki,Attack,21,CF,1,5a,3,False,3,False,0,False,0,False,1,0,1,3,"ATMO,BOMB1,VSTOL",https://i.ibb.co/C628kKY/heavy-strike-fighter-3039.png,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine
Heavy Strike Fighter Inseki II,Heavy Strike Fighter,Inseki II,Attack,23,CF,1,5a,2,False,3,False,3,False,0,False,1,0,1,3,"ATMO,BOMB1,VSTOL,REAR0*/-/-",https://i.ibb.co/C628kKY/heavy-strike-fighter-3039.png,Unknown,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine,Draconis Combine
Heavy Strike Fighter Meteor,Heavy Strike Fighter,Meteor,Attack,21,CF,1,5a,3,False,3,False,0,False,0,False,1,0,1,3,"ATMO,BOMB1,VSTOL",https://i.ibb.co/C628kKY/heavy-strike-fighter-3039.png,"Inner Sphere General, Mercenary, Periphery General, Terran Hegemony","ComStar, Inner Sphere General, Mercenary, Periphery General, Star League in Exile","ComStar, Inner Sphere General, Mercenary, Periphery General, Wolf's Dragoons","ComStar, Inner Sphere General, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General"
Heavy Strike Fighter Meteor-G,Heavy Strike Fighter,Meteor-G,Attack,22,CF,1,5a,3,False,3,False,1,False,1,False,1,0,1,3,"ATMO,BOMB1,VSTOL",https://i.ibb.co/C628kKY/heavy-strike-fighter-3039.png,Unknown,Unknown,Unknown,Unknown,"Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Kell Hounds, Mercenary, Periphery General, Wolf's Dragoons","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General","Inner Sphere General, Mercenary, Periphery General"
Heavy Strike Fighter Meteor-U,Heavy Strike Fighter,Meteor-U,Attack,26,CF,1,5a,4,False,4,False,2,False,0,False,1,0,1,3,"ATMO,BOMB1,VSTOL",https://i.ibb.co/C628kKY/heavy-strike-fighter-3039.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Federated Commonwealth, Federated Suns",Federated Suns,"Federated Suns, Mercenary, Republic of the Sphere","Federated Suns, Mercenary, Republic of the Sphere","Federated Suns, Filtvelt Coalition, Mercenary, Republic of the Sphere","Federated Suns, Filtvelt Coalition, Mercenary"
Ogotai A,Ogotai,A,Fast Dogfighter,37,AF,1,8a,4,False,4,False,0,False,0,False,2,0,6,4,"BOMB1,FUEL20,SPC,VSTOL",https://i.ibb.co/N1RCFDT/ogotai-trgc.png,Unknown,HW Clan General,HW Clan General,"Clan Diamond Shark, Clan Smoke Jaguar, Clan Wolf",Extinct,Extinct,Extinct,Extinct,Extinct,Extinct,Extinct
Sagittarii SGT-2R,Sagittarii,SGT-2R,Fast Dogfighter,36,AF,1,8a,3,False,2,False,1,False,0,False,3,0,8,4,"BOMB1,FUEL16,SPC,VSTOL",https://i.ibb.co/PZPw57V/sagittarii-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Republic of the Sphere,Republic of the Sphere,Republic of the Sphere,"Star League (Clan Smoke Jaguar), Star League (Clan Wolf)"
Sagittarii SGT-3R,Sagittarii,SGT-3R,Fast Dogfighter,40,AF,1,8a,3,False,3,False,3,False,0,False,3,0,8,4,"BOMB1,FUEL16,SPC,VSTOL",https://i.ibb.co/PZPw57V/sagittarii-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Republic of the Sphere,Republic of the Sphere,Republic of the Sphere,"Federated Suns, Star League (Clan Smoke Jaguar), Star League (Clan Wolf)"
Sagittarii SGT-4R,Sagittarii,SGT-4R,Fast Dogfighter,38,AF,1,8a,3,False,3,False,1,False,0,False,3,0,8,4,"BOMB1,FUEL16,SPC,VSTOL,REL",https://i.ibb.co/PZPw57V/sagittarii-3085.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Republic of the Sphere,"Star League (Clan Smoke Jaguar), Star League (Clan Wolf)"
Sulla A,Sulla,A,Fast Dogfighter,38,AF,1,9a,4,False,4,False,3,False,1,False,2,0,5,5,"BOMB1,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/p2ZHTgV/sulla-3055u.png,Unknown,Unknown,"Clan Burrock, Clan Ghost Bear",HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","Escorpión Imperio, HW Clan General, IS Clan General, Society","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General, Scorpion Empire","IS Clan General, Scorpion Empire"
Sulla B,Sulla,B,Fire-Support,35,AF,1,9a,3,False,3,False,3,False,0,False,2,0,5,5,"BOMB1,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/p2ZHTgV/sulla-3055u.png,Unknown,Unknown,"Clan Burrock, Clan Ghost Bear",HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","Escorpión Imperio, HW Clan General, IS Clan General, Society","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General, Scorpion Empire","IS Clan General, Scorpion Empire"
Sulla C,Sulla,C,Fast Dogfighter,38,AF,1,9a,4,False,4,False,3,False,0,False,2,0,5,5,"BOMB1,ENE,FUEL20,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/p2ZHTgV/sulla-3055u.png,Unknown,Unknown,"Clan Burrock, Clan Ghost Bear",HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","Escorpión Imperio, HW Clan General, IS Clan General, Society","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General, Scorpion Empire","IS Clan General, Scorpion Empire"
Sulla D,Sulla,D,Fast Dogfighter,38,AF,1,9a,5,False,5,False,0,False,0,False,2,0,5,5,"BOMB1,FUEL20,REAR1/-/-,SPC,VSTOL",https://i.ibb.co/p2ZHTgV/sulla-3055u.png,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Ghost Bear, Clan Wolf","Clan Ghost Bear, Clan Wolf, Escorpión Imperio","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General, Scorpion Empire","IS Clan General, Scorpion Empire"
Sulla E,Sulla,E,Fire-Support,25,AF,1,9a,0,False,0,False,0,False,0,False,2,0,5,5,"BOMB1,ENE,FUEL20,HT2/2/2,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/p2ZHTgV/sulla-3055u.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Clan Ghost Bear, Clan Wolf, Escorpión Imperio","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General, Scorpion Empire","IS Clan General, Scorpion Empire"
Sulla F,Sulla,F,Fast Dogfighter,40,AF,1,9a,4,False,4,False,0,False,0,False,2,0,5,5,"BOMB1,ECM,FUEL20,LPRB,RCN,SPC,VSTOL,WAT",https://i.ibb.co/p2ZHTgV/sulla-3055u.png,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IS Clan General,IS Clan General,IS Clan General
Sulla Prime,Sulla,Prime,Fire-Support,36,AF,1,9a,3,False,3,False,3,False,2,False,2,0,5,5,"BOMB1,ENE,FUEL20,OVL,REAR1/1/-,SPC,VSTOL",https://i.ibb.co/p2ZHTgV/sulla-3055u.png,Unknown,Unknown,"Clan Burrock, Clan Ghost Bear",HW Clan General,"HW Clan General, IS Clan General","HW Clan General, IS Clan General","Escorpión Imperio, HW Clan General, IS Clan General, Society","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General","Escorpión Imperio, IS Clan General, Scorpion Empire","IS Clan General, Scorpion Empire"
